tracking_id,shipment_id,status,location,updated_at
47272,17666,Dispatched,Pittsborough,2025-01-09 00:03:40
47273,768,Out for Delivery,Lake Davidshire,2025-01-23 21:55:08
47274,8434,In Transit,New Williemouth,2025-01-20 21:40:20
47275,13500,Dispatched,East Zachary,2025-01-14 04:54:36
47276,3218,In Transit,Lake Samanthaberg,2025-01-22 18:28:46
47277,22530,Delivered,Ashleytown,2025-01-03 19:47:59
47278,9960,Out for Delivery,Marioton,2025-01-22 09:39:18
47279,22011,In Transit,North Robert,2025-01-28 06:57:06
47280,17219,Dispatched,Port Jeffrey,2025-01-15 04:49:52
47281,17812,Dispatched,West Amy,2025-01-07 11:42:07
47282,9038,In Transit,East Sandra,2025-01-18 15:19:02
47283,18874,Delivered,Hawkinstown,2025-01-03 17:28:37
47284,13343,In Transit,East Erica,2025-01-19 10:49:15
47285,20878,In Transit,North Leahstad,2025-01-24 08:44:24
47286,5492,Out for Delivery,Josephland,2025-01-29 03:13:21
47287,6222,Delivered,Hopkinsstad,2025-01-19 08:53:36
47288,8638,Delivered,Port Jeffreyfort,2025-01-28 04:08:37
47289,19844,Dispatched,Keithtown,2025-01-07 07:34:51
47290,3836,In Transit,West Whitneyville,2025-01-27 09:29:23
47291,16659,Out for Delivery,Hooperville,2025-01-20 08:28:35
47292,394,Dispatched,Brianhaven,2025-01-03 00:24:02
47293,15814,In Transit,Walkerbury,2025-01-18 06:03:45
47294,23858,Dispatched,New Brittany,2025-01-21 18:37:07
47295,6064,In Transit,New April,2025-01-12 22:18:44
47296,14389,Dispatched,Port Tammy,2025-01-25 02:10:40
47297,5907,Dispatched,Nathanielborough,2025-01-23 09:31:11
47298,19973,Out for Delivery,Daltonhaven,2025-01-24 05:14:41
47299,13872,Out for Delivery,Hoffmanland,2025-01-17 15:11:33
47300,1586,Delivered,West Matthew,2025-01-08 23:38:42
47301,23949,Dispatched,Lake Laurenton,2025-01-23 13:05:40
47302,1301,Out for Delivery,Lake Shawnberg,2025-01-03 02:02:44
47303,9444,In Transit,New Jodi,2025-01-18 08:54:18
47304,11252,Dispatched,Jessicaborough,2025-01-28 22:51:34
47305,5840,Out for Delivery,Port Andrewstad,2025-01-16 07:31:48
47306,8164,In Transit,Montgomeryside,2025-01-20 02:59:09
47307,13032,Dispatched,Rebeccaborough,2025-01-11 07:46:17
47308,2256,Delivered,Thorntonfort,2025-01-15 06:58:27
47309,14560,Dispatched,Port John,2025-01-06 02:25:38
47310,2151,Dispatched,Carmenstad,2025-01-19 20:16:26
47311,17652,In Transit,Anitamouth,2025-01-11 19:55:11
47312,7854,In Transit,Floreshaven,2025-01-19 16:48:54
47313,24969,Dispatched,Millerbury,2025-01-27 09:22:18
47314,11136,Dispatched,Riveraside,2025-01-25 21:48:33
47315,5374,Delivered,West Veronicamouth,2025-01-07 14:42:01
47316,24524,Dispatched,Braunmouth,2025-01-01 12:37:34
47317,21191,Delivered,North Markstad,2025-01-06 19:54:32
47318,84,Delivered,Rosefurt,2025-01-20 08:47:49
47319,4932,Dispatched,Melissashire,2025-01-29 23:44:50
47320,22370,Delivered,Marquezville,2025-01-25 07:42:11
47321,19183,In Transit,Port Jeannestad,2025-01-27 12:08:17
47322,10193,In Transit,South Kennethville,2025-01-10 07:26:29
47323,7648,Dispatched,Simpsonville,2025-01-01 21:02:05
47324,15779,Out for Delivery,Clementsburgh,2025-01-29 14:31:03
47325,1803,Delivered,Henrymouth,2025-01-06 20:48:35
47326,267,Dispatched,East Katrina,2025-01-23 21:40:32
47327,7957,In Transit,Nathanshire,2025-01-03 10:31:31
47328,2915,Delivered,Jamesburgh,2025-01-13 01:29:36
47329,24971,Out for Delivery,Antoniofort,2025-01-09 21:12:58
47330,15891,Delivered,Lake Christopher,2025-01-22 19:26:28
47331,12672,Delivered,Johnfort,2025-01-13 18:01:11
47332,20778,Out for Delivery,Welchfurt,2025-01-25 11:05:09
47333,2246,Delivered,Lake Jennifer,2025-01-22 04:37:21
47334,9632,Out for Delivery,Aguilarview,2025-01-16 03:36:44
47335,1868,Out for Delivery,Harrisfurt,2025-01-21 08:16:21
47336,1005,In Transit,Bradshawmouth,2025-01-29 18:19:42
47337,18761,Out for Delivery,Lake Amy,2025-01-10 07:19:49
47338,7650,Dispatched,Xavierstad,2025-01-02 17:02:49
47339,15857,Out for Delivery,Ricefurt,2025-01-28 08:44:32
47340,17659,In Transit,West Charles,2025-01-01 09:23:08
47341,12547,Delivered,Lake Stephanie,2025-01-11 04:36:37
47342,11566,In Transit,North Patriciafort,2025-01-02 08:02:34
47343,4298,In Transit,East Tonyport,2025-01-17 20:54:57
47344,19857,In Transit,Stevenshire,2025-01-17 00:06:31
47345,20936,Out for Delivery,New Alex,2025-01-01 11:49:24
47346,9749,In Transit,Lake Mandybury,2025-01-28 01:36:21
47347,2102,Dispatched,Ballardchester,2025-01-03 11:46:27
47348,9994,Delivered,Mistyside,2025-01-30 04:57:28
47349,16194,Out for Delivery,Mariaville,2025-01-04 22:18:12
47350,22578,Out for Delivery,West Kenneth,2025-01-24 05:35:20
47351,16899,In Transit,Johnsontown,2025-01-13 06:24:16
47352,24823,In Transit,Hartmouth,2025-01-12 00:22:05
47353,7955,Dispatched,Rickyland,2025-01-08 07:55:32
47354,14983,Dispatched,Martinburgh,2025-01-07 21:29:44
47355,2217,Delivered,Smithville,2025-01-05 20:05:10
47356,24788,Out for Delivery,Wilsonmouth,2025-01-03 08:06:55
47357,20870,Dispatched,Jeremyview,2025-01-10 08:49:28
47358,19203,Delivered,Port Nicole,2025-01-24 20:14:00
47359,19516,Out for Delivery,Lewisside,2025-01-18 15:21:17
47360,9560,Delivered,Nancybury,2025-01-30 08:25:37
47361,15132,Dispatched,East Chadview,2025-01-14 05:58:19
47362,9821,Out for Delivery,New Melissaton,2025-01-04 17:59:35
47363,11243,Dispatched,Wheelerberg,2025-01-11 20:09:29
47364,11930,Delivered,Pagefort,2025-01-18 19:05:38
47365,5234,Dispatched,Mckaymouth,2025-01-14 10:32:03
47366,13310,Delivered,Lake Stephen,2025-01-22 09:42:41
47367,7719,In Transit,Turnerside,2025-01-19 13:54:13
47368,20706,Dispatched,Port Elizabethburgh,2025-01-10 00:01:21
47369,20871,Dispatched,New Emilytown,2025-01-21 21:43:57
47370,10795,In Transit,Hoganchester,2025-01-21 07:24:55
47371,3980,Delivered,Port Donnamouth,2025-01-20 07:28:30
47372,20373,Out for Delivery,Sloanview,2025-01-26 21:43:36
47373,3513,In Transit,Lake Aaron,2025-01-11 21:37:19
47374,3244,Out for Delivery,West Yvette,2025-01-29 08:11:44
47375,12276,In Transit,New Carriechester,2025-01-08 10:56:35
47376,5724,Out for Delivery,Alicetown,2025-01-16 17:44:24
47377,8408,In Transit,Jamiemouth,2025-01-02 17:48:51
47378,10533,In Transit,Matthewton,2025-01-21 22:51:04
47379,7124,Delivered,Mariaton,2025-01-10 03:57:50
47380,12969,In Transit,Brianmouth,2025-01-03 06:42:50
47381,20387,Out for Delivery,New Robert,2025-01-11 15:26:50
47382,12246,Dispatched,Jacobland,2025-01-18 05:43:42
47383,13166,Dispatched,Christophertown,2025-01-09 12:57:20
47384,19205,In Transit,South Anthony,2025-01-07 15:16:01
47385,1529,Dispatched,West Shannonberg,2025-01-05 03:52:37
47386,12654,Dispatched,Heatherchester,2025-01-06 01:39:14
47387,20806,Dispatched,Chandlerside,2025-01-24 05:06:32
47388,11425,Delivered,West Kristieton,2025-01-26 18:59:58
47389,23892,In Transit,South Lisafort,2025-01-17 01:54:57
47390,3343,Out for Delivery,Port Meganchester,2025-01-23 20:53:53
47391,15998,Out for Delivery,Port Alexis,2025-01-27 11:26:49
47392,2761,Delivered,Lisatown,2025-01-14 17:05:05
47393,23922,In Transit,West Cynthia,2025-01-13 22:34:03
47394,15444,Dispatched,New Alexandriatown,2025-01-22 19:29:12
47395,872,In Transit,Barkerland,2025-01-27 16:42:03
47396,4065,Dispatched,Trevorbury,2025-01-15 22:50:53
47397,13326,In Transit,New Mauricefurt,2025-01-17 14:42:01
47398,5815,In Transit,Dakotahaven,2025-01-29 19:03:24
47399,1399,Out for Delivery,Mollyfort,2025-01-23 08:08:21
47400,11050,Out for Delivery,New Sabrina,2025-01-06 14:24:52
47401,1218,Dispatched,New Catherine,2025-01-20 14:33:58
47402,2518,Dispatched,New Danielside,2025-01-09 17:45:00
47403,4429,Dispatched,Richardsontown,2025-01-12 16:41:42
47404,13678,In Transit,Jacquelineton,2025-01-28 01:06:03
47405,2325,Out for Delivery,Faulknermouth,2025-01-25 04:42:52
47406,24276,Out for Delivery,Ginahaven,2025-01-16 01:44:32
47407,23671,Delivered,Scottfurt,2025-01-05 18:09:39
47408,12326,Delivered,Patriciaton,2025-01-27 17:40:25
47409,1567,Delivered,South Brianchester,2025-01-20 07:26:03
47410,14823,Out for Delivery,Fletcherbury,2025-01-09 21:56:02
47411,1647,Out for Delivery,Lake Kylemouth,2025-01-19 03:19:50
47412,21511,Out for Delivery,South Juliemouth,2025-01-11 03:44:03
47413,4308,Delivered,Hutchinsonview,2025-01-04 14:15:59
47414,352,Out for Delivery,South Jonathan,2025-01-14 23:22:24
47415,11340,Out for Delivery,West Mariashire,2025-01-22 23:41:12
47416,24743,Delivered,Adkinsmouth,2025-01-11 10:32:09
47417,13756,In Transit,Lake Annview,2025-01-08 18:53:11
47418,10625,Dispatched,West James,2025-01-28 16:54:59
47419,5497,Delivered,East Kevinmouth,2025-01-04 14:39:25
47420,2423,In Transit,Port Andrea,2025-01-06 16:22:18
47421,23278,Delivered,Amychester,2025-01-26 03:52:15
47422,8551,Out for Delivery,Valdezfort,2025-01-18 14:22:42
47423,676,Dispatched,Jennastad,2025-01-06 01:40:25
47424,21994,In Transit,Hillville,2025-01-19 20:05:46
47425,17234,Delivered,Rosshaven,2025-01-24 02:14:46
47426,11113,Out for Delivery,Matthewmouth,2025-01-26 11:37:30
47427,4443,Delivered,North John,2025-01-26 12:42:11
47428,9392,Delivered,Jacquelinemouth,2025-01-06 16:33:24
47429,18598,Out for Delivery,South Thomas,2025-01-19 19:05:54
47430,11795,Dispatched,South Derekland,2025-01-18 18:23:57
47431,15238,Delivered,North Kathleen,2025-01-09 11:58:46
47432,2708,In Transit,North Kristina,2025-01-09 03:59:31
47433,17130,Delivered,Espinozaborough,2025-01-29 15:56:00
47434,18119,Dispatched,Port Daniel,2025-01-16 14:25:08
47435,614,Delivered,Leeside,2025-01-13 20:21:24
47436,8715,Out for Delivery,West Laurie,2025-01-05 10:01:08
47437,15620,Delivered,Moorebury,2025-01-17 11:33:36
47438,1716,Out for Delivery,East Samuelhaven,2025-01-07 18:54:35
47439,15980,Out for Delivery,Brandyton,2025-01-07 00:04:19
47440,11186,Delivered,West Michaelfurt,2025-01-12 20:25:36
47441,21417,In Transit,Hallburgh,2025-01-18 18:00:12
47442,11650,Out for Delivery,Andersonland,2025-01-06 23:02:54
47443,13791,Dispatched,Thomasberg,2025-01-29 13:12:47
47444,22372,Out for Delivery,West Jenniferfort,2025-01-13 06:02:03
47445,19774,Delivered,Wrightberg,2025-01-22 08:18:47
47446,3927,Dispatched,South Matthewport,2025-01-23 00:44:12
47447,3712,In Transit,Marshallfurt,2025-01-20 13:39:19
47448,5452,Dispatched,Lake Samuel,2025-01-17 18:56:58
47449,15455,Delivered,Josephport,2025-01-23 20:58:06
47450,24923,Out for Delivery,East Joyfort,2025-01-20 19:13:46
47451,2726,Delivered,Allenmouth,2025-01-24 21:50:48
47452,2755,In Transit,North Amandashire,2025-01-06 07:08:13
47453,19754,Dispatched,Lake Meganville,2025-01-14 07:46:57
47454,2827,Out for Delivery,Thomasville,2025-01-24 12:30:01
47455,139,Dispatched,Leonardberg,2025-01-17 13:29:23
47456,4981,Out for Delivery,New Erica,2025-01-24 03:28:09
47457,14609,Dispatched,Paulamouth,2025-01-15 08:08:22
47458,18954,Out for Delivery,New Judith,2025-01-02 00:32:05
47459,20436,Delivered,Seanburgh,2025-01-24 17:11:28
47460,13471,Delivered,Lake John,2025-01-10 18:19:39
47461,13732,Dispatched,Chapmanmouth,2025-01-04 16:47:05
47462,19073,Delivered,Port Maria,2025-01-15 07:41:29
47463,24710,Out for Delivery,East Walterberg,2025-01-13 08:16:04
47464,18959,Delivered,Lopezchester,2025-01-05 00:35:46
47465,9421,In Transit,Port Rodneymouth,2025-01-17 05:22:45
47466,19394,In Transit,Lake Juliaside,2025-01-24 00:59:12
47467,22122,Out for Delivery,West Brandonchester,2025-01-07 22:12:27
47468,7292,In Transit,South Heatherview,2025-01-22 05:12:30
47469,24176,Out for Delivery,Butlerberg,2025-01-19 07:20:02
47470,12419,Out for Delivery,Masonmouth,2025-01-27 09:05:50
47471,7904,Delivered,Port Angelafurt,2025-01-02 02:51:02
47472,23956,Out for Delivery,Wrighttown,2025-01-10 11:09:44
47473,7128,Dispatched,East April,2025-01-04 12:02:31
47474,21959,Dispatched,Maryburgh,2025-01-29 18:13:30
47475,14865,Delivered,Sherrimouth,2025-01-13 01:00:01
47476,23503,In Transit,Jerryside,2025-01-19 13:34:53
47477,7743,Out for Delivery,West Timothyport,2025-01-11 11:38:30
47478,23065,Out for Delivery,Fosterview,2025-01-28 03:09:46
47479,15081,Dispatched,North Markstad,2025-01-30 09:09:17
47480,2364,Dispatched,Rogerfurt,2025-01-12 03:46:25
47481,16759,In Transit,Hendrixstad,2025-01-06 21:20:45
47482,772,Out for Delivery,Christopherstad,2025-01-22 17:47:46
47483,22857,In Transit,Carterfurt,2025-01-03 05:14:05
47484,5788,Out for Delivery,New Adamside,2025-01-13 02:46:33
47485,10719,Delivered,Jenningschester,2025-01-16 01:44:00
47486,2874,Out for Delivery,South Sarah,2025-01-14 13:42:47
47487,21062,Delivered,Nicolefurt,2025-01-27 20:06:31
47488,14143,Dispatched,East Sabrinachester,2025-01-10 14:44:35
47489,608,Out for Delivery,East Andrew,2025-01-21 15:40:18
47490,22351,Dispatched,West Williammouth,2025-01-29 15:15:04
47491,11248,Delivered,West Willie,2025-01-26 17:58:50
47492,7230,Dispatched,North Sara,2025-01-06 04:47:26
47493,15360,Delivered,South Dale,2025-01-11 20:20:27
47494,20316,Out for Delivery,Lake Philip,2025-01-04 02:56:41
47495,19200,Out for Delivery,Vargasberg,2025-01-07 17:01:51
47496,19576,Out for Delivery,Port Pamelaborough,2025-01-07 20:30:54
47497,16767,Dispatched,Deckermouth,2025-01-15 09:57:17
47498,2362,Out for Delivery,Perkinsfort,2025-01-23 12:27:09
47499,6669,Out for Delivery,Lake Connietown,2025-01-27 22:03:20
47500,6310,Dispatched,Lake Jennifer,2025-01-18 19:21:40
47501,24689,Out for Delivery,Jessicaside,2025-01-22 16:38:23
47502,21695,In Transit,Scottborough,2025-01-15 19:21:16
47503,12500,In Transit,North Erinchester,2025-01-27 19:20:36
47504,23815,In Transit,Joshuahaven,2025-01-16 10:51:54
47505,23794,Delivered,South Michael,2025-01-13 20:07:01
47506,6344,Out for Delivery,North Michaeltown,2025-01-29 09:51:12
47507,13210,In Transit,South Mindy,2025-01-25 21:11:57
47508,1297,Delivered,North Allison,2025-01-13 17:22:21
47509,3235,In Transit,Parkerberg,2025-01-08 11:39:52
47510,20755,In Transit,Michaelstad,2025-01-12 10:53:25
47511,14512,Dispatched,Lake Ronaldborough,2025-01-12 03:07:36
47512,1806,Delivered,East Kristinburgh,2025-01-15 08:38:17
47513,15606,Dispatched,Lake Ross,2025-01-12 21:28:15
47514,9444,In Transit,Joyceburgh,2025-01-11 14:22:51
47515,7464,In Transit,Christopherstad,2025-01-12 04:36:24
47516,11501,Out for Delivery,Brownland,2025-01-12 17:06:06
47517,14283,Delivered,Tuckerville,2025-01-25 03:29:19
47518,16973,Dispatched,Millermouth,2025-01-15 20:34:38
47519,3154,Out for Delivery,New Danielleton,2025-01-28 17:40:50
47520,16602,Dispatched,Anthonymouth,2025-01-23 07:47:39
47521,14231,Out for Delivery,South Reginald,2025-01-05 01:36:25
47522,14328,In Transit,New Anthony,2025-01-12 15:29:26
47523,22018,Delivered,East Victoria,2025-01-12 15:17:53
47524,11061,Out for Delivery,South Jamesberg,2025-01-22 05:04:17
47525,16117,Out for Delivery,South Wendyfurt,2025-01-16 01:29:52
47526,14755,Dispatched,New Kelly,2025-01-07 01:57:18
47527,3473,Delivered,East Michellefurt,2025-01-10 00:27:05
47528,14084,Delivered,South Raymond,2025-01-20 05:23:56
47529,12985,Delivered,Finleyside,2025-01-05 22:14:33
47530,12907,Out for Delivery,West Christopher,2025-01-23 20:49:47
47531,6984,Dispatched,North Donald,2025-01-04 16:40:54
47532,17183,Out for Delivery,Lopezfurt,2025-01-29 22:07:54
47533,13602,Dispatched,East Benjaminbury,2025-01-05 17:22:53
47534,2703,In Transit,West Elizabeth,2025-01-05 20:48:03
47535,19947,Dispatched,Claytonside,2025-01-25 03:33:03
47536,5145,In Transit,Port Manuelbury,2025-01-27 15:57:00
47537,9185,Out for Delivery,East Mary,2025-01-19 06:53:34
47538,19819,Dispatched,Chadberg,2025-01-18 08:22:08
47539,18219,Delivered,Jamesside,2025-01-20 10:19:11
47540,12452,Delivered,Wrighttown,2025-01-10 03:40:51
47541,12411,In Transit,Turnershire,2025-01-07 02:07:48
47542,9422,Dispatched,Damonmouth,2025-01-22 16:07:38
47543,23357,Delivered,Port Danielle,2025-01-10 23:19:49
47544,9896,Dispatched,North Victoria,2025-01-10 10:51:56
47545,6388,In Transit,Vegaland,2025-01-07 22:05:13
47546,12819,Dispatched,Lake William,2025-01-16 06:18:07
47547,22807,Out for Delivery,West Taraton,2025-01-27 16:20:15
47548,22480,Delivered,South Charles,2025-01-19 10:41:16
47549,1132,Delivered,Michellechester,2025-01-04 03:55:18
47550,15697,Dispatched,Amberview,2025-01-10 16:31:18
47551,20019,Out for Delivery,Elizabethhaven,2025-01-17 15:16:08
47552,24324,Delivered,Timothyland,2025-01-20 00:58:50
47553,14255,In Transit,East Amberfort,2025-01-25 00:14:20
47554,4062,Out for Delivery,Port Julie,2025-01-11 11:12:00
47555,17126,Dispatched,Port Gary,2025-01-05 16:40:47
47556,17383,Delivered,New Lisa,2025-01-08 19:23:18
47557,7124,In Transit,Hunterland,2025-01-13 07:22:25
47558,16351,Out for Delivery,Lake Lindsaytown,2025-01-25 14:36:22
47559,11541,Delivered,North Jacobport,2025-01-20 10:54:25
47560,22595,Out for Delivery,Zacharyburgh,2025-01-04 20:52:38
47561,4140,Delivered,Butlerville,2025-01-18 10:39:06
47562,15755,Out for Delivery,East Juliaside,2025-01-14 06:18:16
47563,10078,Delivered,New Erichaven,2025-01-16 02:34:17
47564,21737,In Transit,Lake Mariabury,2025-01-23 16:04:56
47565,19583,Out for Delivery,Kimberlyside,2025-01-19 19:55:00
47566,17135,Out for Delivery,Lake Marioview,2025-01-23 04:16:26
47567,23539,Delivered,Howardburgh,2025-01-04 05:31:08
47568,17491,Dispatched,Ellisberg,2025-01-15 19:37:41
47569,17051,In Transit,West Tammyhaven,2025-01-22 12:44:49
47570,8921,In Transit,Dominguezburgh,2025-01-09 18:33:59
47571,1009,In Transit,Robertmouth,2025-01-24 08:42:47
47572,9027,Dispatched,Hayschester,2025-01-08 05:04:09
47573,8602,Dispatched,Woodsview,2025-01-04 00:26:26
47574,17540,Out for Delivery,Staceychester,2025-01-24 14:54:37
47575,20044,In Transit,Lake Danielview,2025-01-02 14:33:20
47576,21750,Dispatched,North Joan,2025-01-04 02:43:46
47577,16886,Delivered,New Nathan,2025-01-18 10:37:35
47578,2936,Dispatched,North Angelabury,2025-01-29 16:38:09
47579,8318,Delivered,Thompsonview,2025-01-27 14:35:22
47580,18717,Dispatched,West Eric,2025-01-26 18:35:00
47581,16340,Delivered,Stephenfort,2025-01-25 15:09:01
47582,15790,In Transit,Lambton,2025-01-07 01:58:58
47583,15477,Out for Delivery,South Jamietown,2025-01-10 19:20:53
47584,24642,In Transit,Victoriafurt,2025-01-19 14:05:21
47585,8368,Out for Delivery,Vasquezshire,2025-01-09 02:10:01
47586,5023,Dispatched,Perryborough,2025-01-07 20:45:50
47587,11650,Dispatched,Matthewberg,2025-01-15 04:25:26
47588,7797,Delivered,Neilberg,2025-01-16 19:40:27
47589,4337,Out for Delivery,Choiview,2025-01-05 21:59:14
47590,8064,In Transit,Michaelland,2025-01-08 16:04:06
47591,8485,Delivered,Georgeville,2025-01-15 07:14:45
47592,4501,Dispatched,West James,2025-01-29 13:52:01
47593,15282,Dispatched,Port Virginiabury,2025-01-11 17:47:12
47594,6244,Delivered,Aprilmouth,2025-01-23 12:36:49
47595,4353,Dispatched,Allenfurt,2025-01-16 17:31:30
47596,1138,Delivered,New Carriechester,2025-01-22 13:57:51
47597,14076,Out for Delivery,New Jason,2025-01-01 22:19:06
47598,16061,Delivered,Holdenport,2025-01-04 00:08:40
47599,12826,Delivered,Michelefort,2025-01-16 16:42:23
47600,17213,Out for Delivery,Evanville,2025-01-08 03:17:34
47601,24025,Dispatched,West Josephburgh,2025-01-24 15:11:10
47602,23700,Dispatched,Christineport,2025-01-02 12:22:54
47603,15439,Dispatched,Ritaberg,2025-01-01 17:22:25
47604,12384,Delivered,West Jonathan,2025-01-30 02:38:38
47605,13320,In Transit,West Kylie,2025-01-12 02:45:52
47606,838,In Transit,Gonzalezshire,2025-01-02 11:00:23
47607,7731,Out for Delivery,West Jill,2025-01-01 20:25:37
47608,7896,In Transit,West Vickiehaven,2025-01-13 04:30:07
47609,18616,Dispatched,West Denise,2025-01-11 11:38:40
47610,5018,In Transit,Brittanymouth,2025-01-05 13:53:29
47611,21342,Delivered,Rebeccaland,2025-01-11 23:35:38
47612,15828,In Transit,Colemanton,2025-01-08 03:54:12
47613,3253,Delivered,South Brittany,2025-01-02 20:07:19
47614,3363,Delivered,Marcofort,2025-01-21 04:40:26
47615,18751,Dispatched,Thompsonborough,2025-01-15 15:04:20
47616,14306,In Transit,Colonburgh,2025-01-04 04:56:44
47617,17097,In Transit,South John,2025-01-25 18:30:38
47618,14782,Dispatched,Johnborough,2025-01-28 15:33:08
47619,14688,Out for Delivery,Stevenmouth,2025-01-04 13:08:16
47620,14249,Dispatched,Walshshire,2025-01-24 10:57:24
47621,1284,Dispatched,Yvonnetown,2025-01-23 23:59:24
47622,22251,Delivered,West Elizabethshire,2025-01-09 07:07:23
47623,7388,In Transit,South Denise,2025-01-05 14:52:58
47624,17945,Delivered,North Billyville,2025-01-26 00:46:00
47625,10188,Delivered,Port Maryberg,2025-01-10 23:39:26
47626,19113,In Transit,Huertaland,2025-01-17 09:35:08
