shipment_id,order_id,shipping_method_id,tracking_number,estimated_delivery
21257,3035,3,8088a17d-6308-4bac-81d1-79ae03e104bf,2025-02-22 23:24:26
21258,814,1,076b617b-c520-41af-b9af-1d45c5bfea54,2025-02-11 19:59:38
21259,835,2,ed784535-1384-4ba6-bb6f-d7755540a9ac,2025-02-25 14:29:57
21260,1219,3,cff8217c-ad5a-4382-8103-6622e3c45cb3,2025-02-15 23:15:40
21261,4128,5,0a53f54b-9462-40da-bc8f-dc67e4c0077e,2025-02-26 21:25:20
21262,20625,5,5681f1c7-e311-4196-a04b-76a2fe2ecfbe,2025-02-06 03:30:59
21263,13184,1,cb3b8070-5ff1-4ca0-9c50-ed88d998cafa,2025-02-11 06:43:39
21264,2585,2,b4daa173-6514-4119-9589-803df79a8b42,2025-02-27 16:12:48
21265,19063,5,7b59b51c-8e5a-4534-aaf7-7ee9c6da1b29,2025-02-19 19:44:25
21266,18023,1,1e1a1da0-0c36-43bc-8e6f-0115da64f504,2025-02-27 08:10:06
21267,5035,3,2ff4018c-819d-4323-989f-f0617120d468,2025-02-10 07:08:37
21268,4319,1,9999a2d1-5e16-4576-aba9-b6ab185c4afd,2025-02-11 16:42:43
21269,22438,4,1e6a0349-e1f5-45f8-bbf1-9af83dc84bc0,2025-02-23 21:30:46
21270,8757,5,0102f90c-f7da-4045-aa70-4ae645756ab0,2025-01-31 13:04:30
21271,29465,3,b35d3397-c645-4d9e-899a-79f24ab01a66,2025-02-05 01:22:14
21272,28732,3,30ee3fc1-2ac0-41fd-901a-e0c271612785,2025-02-16 17:01:05
21273,15487,4,47078cb2-cc37-4beb-bf57-d7beaa57783a,2025-02-08 01:24:23
21274,16932,5,a6434f78-c429-4c8d-92ed-f12c200ae172,2025-02-06 06:11:28
21275,20184,5,61b4c55f-6f72-4f4b-a74d-0d7282582da2,2025-02-20 17:25:35
21276,9505,2,99a2121e-a0ee-49e3-a166-efb6b79cc013,2025-02-02 17:50:58
21277,25928,1,ceea244c-af5e-4ebd-8516-5def86001047,2025-02-07 14:51:26
21278,4526,3,16f68c0c-bff1-4861-aa5d-4bcb089079f2,2025-02-26 06:25:35
21279,21653,3,b89b6890-358e-417c-a047-a5427fcc9b57,2025-02-11 22:21:12
21280,14940,5,ac747d9b-210a-4ef8-a502-53137dddef13,2025-02-09 21:43:01
21281,1474,1,322c159e-555f-4ccc-99d3-583f480d256d,2025-02-07 06:49:46
21282,3890,1,711fb0d2-2caa-43c7-aa6f-0a9fd9c56937,2025-03-01 10:35:06
21283,12485,1,2e97d9be-83e0-4f5e-bbe9-1e93c29b187f,2025-02-25 20:29:23
21284,15589,2,64229948-3755-476c-b2fe-dfb3045aedc9,2025-02-04 16:46:14
21285,26757,1,860160dc-507c-401b-9200-92b1b2d04229,2025-02-13 08:10:51
21286,8252,1,ec374103-161f-4762-bf30-684358926554,2025-02-24 04:29:01
21287,1680,4,c0e64329-cff9-456d-adda-d5909460cc54,2025-02-11 08:01:04
21288,2430,3,685d2a81-f14d-421d-9942-51fef82b958e,2025-02-02 17:50:41
21289,9812,5,42c9dd8c-e87c-4ad7-97b1-9811732a65b7,2025-02-25 09:32:00
21290,24577,1,73c03093-41af-4f00-8fad-814de8bc9f05,2025-02-18 18:53:01
21291,11519,1,872a12d1-6e01-481e-a332-e0c145e4c427,2025-02-08 16:29:26
21292,26437,2,e3b2edb6-001a-407d-851c-b487144943ad,2025-01-31 14:02:47
21293,3229,2,8b0d7af2-c707-4172-b4c0-f913dbbb8aba,2025-02-02 08:47:11
21294,21273,3,f22ba594-9858-4aec-8a4c-487f215c70df,2025-02-17 19:52:02
21295,20623,1,72f3792d-0bf8-418e-a315-63aa873d7dc9,2025-02-17 02:13:36
21296,17643,4,55ab5a45-bb17-45b9-b7c8-013e52b05c16,2025-02-05 16:52:46
21297,5350,2,c98c6a24-0392-4899-bbc7-feb3e744bba0,2025-02-06 20:19:01
21298,24507,1,36c6329c-4f8b-40cd-9082-f49fd1c2cf58,2025-02-12 05:44:44
21299,933,2,5ebc498e-f9a4-421f-86e9-5e3356f6dfff,2025-02-05 15:29:06
21300,27237,1,d149daf3-f155-4085-9a48-f3aaec0cea2b,2025-02-27 19:54:22
21301,22152,4,65010174-e7e9-486a-a7c8-4242a2d3d2d3,2025-02-17 17:23:41
21302,8638,5,dbc8743e-179b-4244-a7e0-fdf2a7ec7c84,2025-01-31 23:18:59
21303,17640,2,81b69876-c63b-4641-bce1-f63bff5a0c65,2025-02-21 15:35:10
21304,24829,5,5793083c-846b-4505-8938-e736f14ce2be,2025-01-30 23:37:50
21305,2521,4,6d1396c6-b4cb-4ddc-a78a-6abb0d5212a0,2025-02-17 05:23:31
21306,3594,3,f1ffe2b1-cfca-4fca-b0d9-70774f566ebd,2025-02-18 15:27:08
21307,11080,5,bdc0f4e6-6d60-4169-87d6-c50932863077,2025-02-14 03:03:19
21308,9658,5,c434bfea-1d0d-4ec0-8124-3caa7c231453,2025-02-03 00:06:49
21309,17614,3,23f3044d-43c5-4e12-a605-e34c50c5d08f,2025-02-21 13:14:49
21310,18678,1,ed686a69-0928-4be3-a45f-59d696db8ba7,2025-02-05 03:21:21
21311,22488,1,43fe3037-5b1d-4925-a9ce-0181c606a971,2025-02-12 19:26:26
21312,8429,3,2ba43e4a-1746-43c9-a46a-3169f7bdea4d,2025-02-26 08:50:12
21313,22339,1,5526e77f-d115-44f6-95ac-a362342985da,2025-02-22 09:51:29
21314,7825,2,0295aeae-b5cf-4d71-9878-705b56c9e251,2025-02-14 13:24:41
21315,28977,3,b2b11a72-7c2d-4947-ab0a-1e145fde9633,2025-02-02 21:44:00
21316,27056,2,6dc93a27-feec-4257-8a2e-19f2ee05241d,2025-02-12 21:20:32
21317,17172,3,f96ae9a0-6429-4225-9f0f-ccb1a589f032,2025-02-27 02:22:34
21318,10380,1,3caf8bac-a745-40a0-8ffb-8915afa1a0c2,2025-02-20 05:08:47
21319,14178,4,519392aa-87a6-4607-8a06-bcaddb7c38b7,2025-02-02 07:59:59
21320,17682,2,8e2bfac8-908b-444e-ab64-e951a45457ae,2025-02-26 21:45:17
21321,1031,1,3eb30515-5be7-49c5-b59f-1a695c84a48c,2025-01-31 02:45:20
21322,1845,4,d3ac38a5-9bbe-4642-be10-7b6d5138b610,2025-02-03 03:49:40
21323,5578,5,289b1788-6b4d-4a92-840f-2b64ac4384fd,2025-02-21 08:09:00
21324,22946,3,c84d321c-1bcf-44d8-ae41-41d33683e5f4,2025-02-19 03:00:32
21325,1039,4,c3dcd562-850c-4d97-84e4-677a5584d579,2025-02-19 14:10:12
21326,12948,1,d0605789-3a21-4cb7-9365-4e848397ffec,2025-01-31 14:44:00
21327,24370,3,34464324-dade-480e-8140-7b6542b3ad57,2025-02-20 05:54:32
21328,12181,1,3a428583-9bf5-49b1-987f-8b963d674ce2,2025-02-05 10:58:23
21329,24564,3,9b9b2fc0-f441-40ab-af40-4e45a2ad3582,2025-02-20 05:04:20
21330,22826,5,966d403a-5df2-4b5a-a991-2c836f2f6c39,2025-02-04 16:01:15
21331,16275,1,d65923e5-ff75-465e-944e-b1aeaf155c4c,2025-02-28 12:55:43
21332,11963,3,f9b5c00e-d508-463d-8db5-826137971632,2025-02-16 12:48:30
21333,2652,2,923904a6-1d55-45b2-8e83-ef8d535dd3df,2025-01-30 22:32:50
21334,4563,5,b964d8a6-7ace-4702-83b9-9045ddd8910e,2025-02-08 03:45:58
21335,916,5,3fe1cb66-5d8a-4518-b468-3e01bb4691fe,2025-02-09 11:45:34
21336,16256,3,21f27558-6a8c-494b-a3c4-f18c52d0a186,2025-03-01 07:27:16
21337,24344,4,3a05528d-a09b-4c2c-9714-5a84377aa90e,2025-02-22 23:01:57
21338,26693,2,6a784aff-5f57-4d2f-9c39-b23ee08f4074,2025-02-02 20:20:22
21339,21395,4,8be4f77c-24e7-40e5-8089-aaa6bfeb5705,2025-02-18 16:31:25
21340,23708,5,e39666ac-2936-4e88-9ce9-166e721431b6,2025-02-20 20:26:55
21341,25779,4,7d56cae7-b3d2-4924-a4e1-2c7294e2796a,2025-02-08 16:28:25
21342,16190,5,4feeb4a1-435c-4460-8faa-f1fceeefc8c6,2025-02-20 14:01:21
21343,29256,4,2b76bb35-b248-46ae-b439-c73c364e0b84,2025-02-02 13:32:39
21344,21900,1,792ab45b-2801-4a58-adf7-b7a922941729,2025-02-10 08:10:00
21345,15118,5,d0de9ed4-eb2e-462c-92c5-3db6d81881a5,2025-02-21 13:13:41
21346,11958,4,6d3a97f3-7f2b-48bd-95d6-351747ce7987,2025-02-09 01:23:33
21347,11894,2,a8edff8c-6cff-4675-ab7b-b691bb5cf003,2025-02-02 15:39:40
21348,16081,5,9a5cad68-f757-4232-ab08-c7ffee3aede5,2025-02-28 01:35:53
21349,8472,5,ddc2b0e3-f36b-47ee-b0fc-d7f17409c5e5,2025-02-14 14:31:09
21350,636,2,3a0de017-280c-4e64-9b8b-7955c17c0422,2025-02-20 11:01:21
21351,11989,1,008c8b7f-c9d3-4338-abdc-034b56b155bf,2025-02-26 14:49:24
21352,2194,3,5a0ae5a3-b4ed-4226-8e62-a2b4a279e8db,2025-02-16 18:38:42
21353,10335,3,96b85e0b-5abe-4da3-94e7-4cac4795b578,2025-02-17 04:11:38
21354,9332,1,2948fa79-637f-4011-9c63-dec7375a316a,2025-02-25 08:50:50
21355,3722,1,3e00d054-a9d7-444d-881e-0e38c5a865e9,2025-02-03 11:59:10
21356,29262,4,b66ec8d8-88fe-4eb9-917c-da075494070e,2025-02-09 10:08:38
21357,15951,4,cde192e0-f642-4bde-962f-267640461bb8,2025-03-01 11:42:41
21358,4904,3,b883f35c-bcf2-4055-803f-ec55b5f180bd,2025-02-05 19:29:08
21359,27266,3,7078c30f-9a96-42d2-afa9-955f8a635289,2025-01-31 10:53:10
21360,14527,1,ad29f6ff-7b41-43b8-b1f4-af11efc22568,2025-02-06 07:55:55
21361,19086,4,892ed61b-15be-49e9-90b7-894d8479b62d,2025-02-13 07:20:40
21362,24690,4,83266c10-bb48-4eb9-a98a-ed41c652d2a2,2025-02-20 05:35:59
21363,11590,3,01a776d4-e78c-4931-95fe-e0874f073096,2025-02-06 21:21:06
21364,28902,1,8353ecdc-6c7f-471a-a463-9f821557cee6,2025-02-11 06:06:12
21365,24575,5,267f5384-12fc-4d1d-84a8-33e293d43c7d,2025-02-16 13:37:22
21366,13958,3,914fa459-5251-4117-ba21-c1e6704c3509,2025-02-08 09:17:49
21367,20903,4,428fd10a-a135-4a8f-a043-8fc9b67edc1c,2025-02-15 15:55:41
21368,20796,3,6d68b578-e184-4024-8a4a-8bf2938bb21d,2025-02-15 20:37:46
21369,19480,5,8abce0b1-9433-4e3a-8825-e17bdd349dcd,2025-02-14 16:59:11
21370,13498,3,13230bbd-06fb-450f-b20e-7395c6a24fee,2025-02-03 13:09:43
21371,2090,4,5d30b846-c07c-4f4a-a54e-7761d21e6b3a,2025-02-21 08:59:42
21372,26750,5,4c9aec7d-eaf5-4235-afdd-a6a98ccc1a04,2025-03-01 15:03:06
21373,13008,1,1c4d58ec-94e4-4d73-8d74-23cba346fb29,2025-02-05 21:31:23
21374,9928,1,576651da-c7c0-4b0e-a433-01238ab056b5,2025-02-26 14:44:15
21375,2321,5,7c604cec-a644-4d72-9817-e52463613fa3,2025-01-30 22:11:24
21376,3488,2,611d5b85-2d35-4811-9bf0-a55482bb4997,2025-02-06 16:07:54
21377,9236,2,9fc4387b-0350-4329-8948-1d4fb917903c,2025-02-27 23:06:55
21378,15171,5,600e6576-2134-40c4-898f-b69ee92c670d,2025-02-06 11:44:27
21379,1394,4,4a4a7383-934c-474f-bbc0-25bcc50a2ff1,2025-02-17 22:36:50
21380,28575,2,b562d359-b4a9-4204-a993-20311da463e9,2025-02-26 02:23:26
21381,20761,2,ed3cbf45-8679-42c5-95ce-cb6384090e96,2025-02-17 12:57:36
21382,1148,3,d3dc9483-f827-44ff-99ab-d7fee7804101,2025-02-19 21:06:00
21383,20856,2,2051d48e-e7ba-4578-b672-5f63cf5e1acb,2025-02-24 06:34:38
21384,15121,2,86d6dc28-3c7a-433d-baae-31d71e4248a0,2025-02-26 08:30:40
21385,6185,3,5c336ea5-7516-4ad8-9977-262fa4e7bbd0,2025-02-13 20:17:13
21386,5286,5,321312cf-e59e-4feb-9499-363dd16e2140,2025-02-09 19:38:20
21387,8600,5,cecceab2-5bb0-45c8-a307-a5776764929b,2025-02-12 16:14:27
21388,15799,5,25a130e5-065e-4bed-9c36-0c85d9698651,2025-02-07 06:50:16
21389,19011,1,65c60294-4808-4255-b1cd-e3eefb122712,2025-02-11 14:10:27
21390,1982,2,53a72acf-0307-4df4-b9e7-177f157c41e0,2025-02-07 12:59:36
21391,4636,1,29bcf983-dfc1-48f2-93ff-97e881d6a4e8,2025-02-20 21:02:39
21392,7704,4,056642be-529a-405f-b99e-041df5e31992,2025-02-28 05:29:07
21393,10764,1,a0a447c3-ed85-4206-aa28-f2194ec78dbc,2025-02-09 11:20:40
21394,10670,2,816105bc-0871-4824-b206-a791cf90415f,2025-02-12 11:51:18
21395,14729,3,248640ea-64c9-4170-9135-21d4c847c0a9,2025-02-07 07:54:06
21396,12272,1,28cef653-51e6-4edf-829f-87dd4353f512,2025-02-22 07:15:08
21397,28650,5,7b2af2eb-c9de-4ef0-8cf5-a0001bd36d1d,2025-02-17 07:48:39
21398,18029,3,6f2ef336-ae40-4f7e-bedc-d62df308afa1,2025-02-23 15:46:39
21399,8519,4,0b91c612-9846-4010-81c5-8252d87f7d28,2025-02-12 08:15:32
21400,2377,2,40dd0694-fb18-4878-969d-ac24573d6e78,2025-02-12 02:36:09
21401,26032,3,acc915eb-356c-444c-ac86-d579aa86a38a,2025-02-12 21:14:59
21402,20363,3,a479e970-fde7-4970-b042-68b6b07e64ff,2025-02-22 20:27:43
21403,18,3,afd7d5ed-14aa-4946-a56d-1f2ef7463f9f,2025-02-11 08:29:52
21404,29838,3,7f9b484b-7e97-4bf8-a244-208a3c1bcb26,2025-02-08 19:26:21
21405,614,1,a155605d-12e1-485b-9422-31261a22136b,2025-01-31 22:09:21
21406,14591,4,0d7d5008-47a9-472e-9cf3-f9d2e9275662,2025-02-21 00:29:24
21407,3210,1,33d8916a-25e0-4ff4-a921-c390d0ca1c6c,2025-02-24 21:02:40
21408,17482,4,c7d562c2-a096-4653-b24e-71f6e303e92b,2025-02-12 07:19:10
21409,9360,2,87e12b9c-ff01-424c-8408-17a09257a02d,2025-03-01 01:13:01
21410,19998,2,ae44a4ec-a11c-4490-86d9-9c95680c8a11,2025-02-09 16:41:52
21411,17260,5,36d597df-c8cb-4ebc-b2e6-69dd879e3812,2025-02-19 01:19:28
21412,3411,4,893d8387-c88e-4d20-af17-2ba690e4cb35,2025-02-06 03:12:19
21413,14811,2,9377ae29-a5c0-4c15-862b-3d3bf565e625,2025-02-27 00:11:31
21414,4661,3,23d11302-2c7b-47df-9aa3-29556c39e8e4,2025-02-01 02:07:03
21415,16900,1,004687e8-b6e2-4278-857b-1854d8dcaa73,2025-02-10 06:25:40
21416,27924,2,8fe933c5-d3fc-422f-b91b-d6121bf02bf8,2025-02-17 17:44:33
21417,12425,5,dc5c2037-274a-4f01-85b0-ee65de0a0c4c,2025-02-27 08:59:08
21418,17017,3,e499815e-ce98-494c-a1f7-719b01abf31b,2025-02-23 12:35:46
21419,22937,3,90cca07f-85f1-4c33-b88f-96e6cb3270e8,2025-02-14 06:52:17
21420,26075,1,fadde58b-7ae6-4a2f-bca6-9b9c48d8b5e8,2025-02-22 22:18:52
21421,22227,3,3264e5d6-e232-44a8-af82-bc34681aceff,2025-02-11 15:44:57
21422,4183,5,e179a81d-1026-4fc8-9153-d1ee2b66a0d6,2025-02-04 14:04:23
21423,22371,2,d9a50c56-a03c-4434-ab8e-f7c28d9f1eaa,2025-02-05 09:33:52
21424,5189,3,1f039fe6-1806-4833-91da-230d34ad7492,2025-02-13 03:53:25
21425,14930,4,4ebd5d99-1026-49cb-a565-969ed904896a,2025-02-21 05:24:34
21426,9447,2,3f804543-0611-4b75-9000-452f62de0231,2025-03-01 13:49:17
21427,22234,1,0a8195b3-3687-4d74-8015-5e3a336c3307,2025-02-26 23:00:33
21428,22845,5,b789610b-e1bb-4219-8ba0-dc12515dfc4e,2025-02-06 21:22:21
21429,16935,2,ba6a0093-85e7-4c5b-8c0d-6e7861039ca2,2025-02-28 13:11:34
21430,15307,1,3c9b30a5-9ccc-43b8-b704-a7c1c5c05ba4,2025-02-04 02:48:03
21431,11485,4,9ea00b29-6f5d-4884-8603-c1bc622267fe,2025-02-06 13:40:14
21432,18842,1,b3d20cee-f67c-49d0-90a7-0c26eae20ee7,2025-02-16 17:32:52
21433,9200,4,1c30f11e-2e95-4e1c-b8cd-e213b299b1db,2025-02-26 01:23:18
21434,18129,1,17d333e0-f039-4b1c-9d0a-d778e8e41dc3,2025-01-31 00:54:25
21435,13262,3,824a0a5a-0431-47eb-a634-d2cb77c5e62c,2025-02-22 20:48:19
21436,28613,5,1feba14d-0f11-4816-ba9a-77ae92870e04,2025-02-13 03:31:54
21437,11501,1,82b8f119-ce63-4453-afd0-74d7bb274630,2025-02-07 02:00:39
21438,16112,1,6cfc36bb-f3ab-4ea3-b018-3f2203ef92a0,2025-02-14 13:39:37
21439,28562,5,19a44cda-6eec-434b-a81b-fbeadf474631,2025-02-13 00:42:41
21440,903,1,dd154a7b-dae0-4a02-b736-6047b923a178,2025-02-25 09:31:54
21441,15490,3,7a3ae9df-bec3-4783-afea-3992650dbc2e,2025-02-10 01:49:11
21442,27406,3,3f6d3f66-cb6c-42bc-a1b8-6fc1279e6b92,2025-02-07 18:44:44
21443,21426,3,60ea27ba-4163-46d2-b091-18684d20bbe9,2025-02-14 14:52:16
21444,7428,2,507be5eb-7597-49af-ba75-231e704fcbf2,2025-02-28 20:54:54
21445,13562,1,672c1a08-a6ba-4b3c-ba50-7c8a757e5820,2025-02-23 01:25:32
21446,21574,3,a5648780-b1e3-4c25-8d25-1c6bfbd5e4f2,2025-02-26 20:57:40
21447,18836,4,2618f6cd-c171-467e-a7f5-3dce38dd7277,2025-02-02 08:47:14
21448,24925,3,250633c8-e191-45a5-a8a7-849f30fe7881,2025-02-05 22:36:09
21449,12288,2,f9d46975-d0ee-4784-a8fd-c25f859e71cc,2025-02-16 04:38:53
21450,8450,1,e2ca30c3-c1c9-43de-8770-9f0f88b21380,2025-02-08 02:14:51
21451,1876,1,6579e33b-bc33-4929-9d2e-c58294c77256,2025-02-08 22:07:32
21452,28832,5,adc5b3cf-fe98-483a-aa52-6f21be75d82b,2025-02-01 04:54:53
21453,10646,4,db80689d-d44b-4491-84a0-a2f0a2138216,2025-02-08 00:30:43
21454,4355,5,9489c3e0-e345-476f-a145-79c88b69d478,2025-02-27 04:56:54
21455,9976,4,98494db1-1672-4a31-aa6a-7886419a3678,2025-02-15 08:59:50
21456,27434,5,79207445-ba27-456f-9c65-763917425426,2025-02-01 08:10:52
21457,5605,2,5535cb19-0bcd-4003-a2f0-42ca26c024a2,2025-02-11 19:58:48
21458,15990,4,5da8dfda-9a0c-483c-aad6-35ba8a995332,2025-02-10 00:39:23
21459,22417,5,94fb5146-6d5c-43f4-a51b-8d68bfc7025f,2025-02-12 14:41:09
21460,20218,1,5407a4db-78a0-4adc-977a-de7dfcc50ff8,2025-02-27 22:55:25
21461,9196,3,dc1b4451-3cc8-4ede-a30b-bd68f29a8418,2025-02-14 04:46:19
21462,21852,3,e09b7fe6-faf6-4d1b-ab8a-fc1db7db62f1,2025-02-10 13:23:40
21463,13949,5,0005d932-5c4d-4946-98b8-94fb4b95b375,2025-02-01 00:00:10
21464,16734,4,db2c28ff-f51e-4b21-bba3-b92ce14e1a73,2025-03-01 11:43:23
21465,1969,2,fa1b9c3f-538a-4dcd-9306-2506d6c879b8,2025-02-16 23:14:08
21466,24971,5,5599f50c-d119-4a7b-b708-4193f100778b,2025-02-09 04:19:57
21467,15876,1,25974688-c90b-4d5b-a0d0-2b9286572086,2025-02-11 03:19:27
21468,21260,3,93e63b9d-7e6f-4760-b763-43138f928330,2025-02-18 21:28:24
21469,4717,3,56ceb8b7-f85b-4b45-ab50-314e376683b7,2025-02-20 07:09:43
21470,27920,1,ec4ff91b-db47-4be0-9250-3439e81e34d4,2025-02-08 10:49:49
21471,25178,1,1ee97130-516b-440a-8e74-657a8544fc0e,2025-02-23 16:04:05
21472,24719,5,cc9573c0-c2b7-42be-9c18-ca7961fa7088,2025-02-03 22:09:27
21473,19754,3,d12f57d9-ca90-45e6-9d83-7de7bef59b99,2025-02-12 13:59:25
21474,16532,2,7117f000-51ca-40d1-b449-de70428f321f,2025-02-02 06:35:15
21475,17441,3,026e7122-ab16-4513-832d-5d1ff9c8cccb,2025-02-11 02:05:46
21476,14171,1,9e9b90ee-14b4-4809-8235-ccf41535ac4c,2025-02-28 23:49:18
21477,16170,2,81ebb02c-0fb5-4484-a292-06ac20a06e9a,2025-02-03 03:53:15
21478,18653,2,9bcc024a-6a6e-413a-b76c-e8e9fdba9a8e,2025-02-17 01:55:25
21479,25232,4,fbf63753-07cf-46e7-b8b8-5d8ffd876e28,2025-02-17 12:15:34
21480,17461,4,4c5b0ea3-2bda-410e-a71b-d428a173bdd5,2025-02-09 14:11:16
21481,12426,3,6b6d2a34-3967-44bc-9287-49f970e010a2,2025-02-26 10:41:15
21482,21944,1,4bde5f05-e62e-477c-a2cc-5ce73f4fed33,2025-02-01 15:28:14
21483,26866,5,63b41f65-1fb3-425c-bce8-6ed70530d5f0,2025-02-19 15:45:22
21484,13249,3,2719070b-9ec9-44a1-827e-26ec01a8d0d1,2025-02-02 03:27:51
21485,24636,4,09e794ab-a518-4df5-abc5-7a9b5ca26b11,2025-02-10 07:20:09
21486,26270,1,b872bf4c-76fb-4c6e-accd-798282ace763,2025-02-24 20:40:49
21487,12245,3,3f997df2-0be3-4a82-853c-49c54f393b99,2025-02-01 06:17:14
21488,9192,2,5be3546a-7610-46f4-9c33-4d69cef87a04,2025-02-26 05:42:55
21489,11743,5,f1c63b79-77c6-45ff-8500-68f5494dd50a,2025-02-16 18:47:37
21490,6341,2,3223c86c-ac40-4ef4-b574-207c845915a3,2025-02-12 06:11:09
21491,29929,3,da5e0e1a-9b66-4702-8d28-29e57062a16f,2025-02-22 19:09:00
21492,25830,4,4dae5fa6-7f28-4290-afe0-e1a26e6e346a,2025-02-21 20:37:00
21493,15638,1,d9afd779-6b65-4621-96b4-b4fa251237ac,2025-02-11 15:41:27
21494,29095,5,cced00df-3984-4fa6-9881-b55fc5e8c8c1,2025-02-15 18:22:08
21495,6750,1,8e1b283f-6488-4a6d-b0f0-bad2e747feb7,2025-02-14 20:40:44
21496,16173,5,ba849b38-f7e5-482e-b3e6-e72baefde2b0,2025-02-23 17:19:06
21497,1630,4,b2df0d24-9072-4f7b-b98d-94312e917142,2025-02-11 17:58:18
21498,25246,3,6d6c5fe5-17be-40da-bca7-95c836ca7351,2025-02-02 19:41:12
21499,3579,4,ef59fdb1-4a46-42d8-866f-71e25a4d7dec,2025-02-16 08:54:40
21500,25694,1,a603ed70-95c1-4bb8-9e67-353f14623f77,2025-01-30 22:08:40
21501,11141,1,90064844-f8d6-4271-a47c-9f2ffbdb3b7f,2025-02-09 19:25:00
21502,28965,4,c6e3649c-79a1-43fc-8165-b9f971ecb39d,2025-02-28 11:18:31
21503,11340,3,2eb7f151-3ed8-433d-ac4e-2d6bb6f40831,2025-02-18 09:53:02
21504,19443,4,7f364b89-0079-476a-9031-7c1d6e5e1c7a,2025-02-15 15:07:24
21505,514,1,b5355a98-d7b4-4d24-bfb3-2ab7f70d5a5b,2025-02-21 20:21:16
21506,27926,2,cf3953e2-6cdd-4e7d-af16-46c0b650d2a6,2025-02-22 23:05:04
21507,15071,4,cbd2b4f1-f134-41db-aa3e-2dcc03361289,2025-02-23 03:08:49
21508,23088,3,43ba3056-8843-4cec-a3ed-61597d29095c,2025-01-31 12:59:45
21509,9627,1,0b964e60-3735-44a8-8afb-74ed5e96939a,2025-02-08 14:12:21
21510,29295,1,6dc5c752-c444-4fb9-8280-998dbe460566,2025-02-24 21:34:44
21511,4073,2,951ff7c5-6686-4589-b830-c2ae4c9d6161,2025-02-25 07:14:12
21512,5346,4,90c33852-649e-40e5-b079-3939edea324a,2025-01-31 15:48:21
21513,16243,1,9d328cfe-30c4-42f0-a450-ed1c03df8569,2025-02-02 09:35:30
21514,8853,5,c32cdd17-0d5c-4bf4-85a1-e925a78e5c71,2025-01-31 03:19:29
21515,25371,5,b20fff28-7825-4838-a805-ce0c309a3c7a,2025-02-24 09:56:34
21516,4133,3,0e859431-19ef-44d0-b6c6-1ba69f575604,2025-02-27 22:19:16
21517,12400,3,c7d16018-032c-4f39-b09c-2f10251cb11d,2025-02-12 23:15:57
21518,29907,5,cd124d61-aca1-4f1a-bc3c-e616dfb9545c,2025-03-01 11:10:30
21519,18456,4,f1e034f1-2afd-4b61-a8db-90309ff1ffff,2025-02-19 10:30:44
21520,27313,5,9501fe6d-8516-4e72-9846-924fe1557d4d,2025-02-11 06:18:47
21521,1517,1,93a838ed-714a-4ee2-b6b5-e2d31e506c7d,2025-02-20 23:02:19
21522,14011,3,2d70addf-9ac3-41c5-ae5d-fdf0cafa4807,2025-02-07 10:56:12
21523,4455,1,d257e339-104e-4ced-a06c-2a8e943223b8,2025-02-23 09:00:12
21524,22684,2,bd1afad2-ca41-42ec-b5d2-870f905f2b01,2025-02-04 22:05:49
21525,17844,2,bd735ad8-c6cd-4a58-b336-9964c205e373,2025-02-11 00:56:04
21526,9562,2,5e39ae8a-36c0-4a4e-8f15-bdc77217a85d,2025-02-16 17:13:20
21527,20041,5,c1ea4937-d022-444c-bdf9-c5ec8821013c,2025-02-23 22:20:17
21528,1070,1,4edd6ebd-0a4a-4f75-8984-6b3ca0fdcdf7,2025-02-16 11:41:09
21529,15226,3,1c36782c-ffc4-4d2b-99af-00dd1ddfcfc3,2025-02-15 04:38:20
21530,12787,3,026bcd5b-7b5c-4f84-9990-e4906749c682,2025-02-28 04:21:49
21531,9222,5,82130ae1-b50a-45fd-bd1f-2c1c177d9224,2025-02-27 00:36:24
21532,26174,5,0e0049fd-a31f-4d56-8b99-799ee9c54e71,2025-02-26 20:26:55
21533,7451,1,92f2e864-0c9c-4e63-9c96-3bf6681151fa,2025-02-27 15:02:17
21534,1366,5,344e7e23-416b-43f6-a8a2-0c0cd8d0f702,2025-02-03 09:51:08
21535,16134,1,c4eaa77a-926d-44ea-9fcd-389c3c8fa6b7,2025-02-02 06:35:11
21536,9037,3,da4851d1-147a-46b9-9177-30178deef8b0,2025-02-06 09:23:22
21537,23314,5,388df3c0-bcad-401b-898a-3cf78b42b436,2025-01-30 21:26:27
21538,15778,5,e5678a37-eb39-4252-9783-cffee04035cb,2025-02-21 04:38:54
21539,19380,1,eb8f85c7-712f-4e3d-9e3c-82b3f29fb105,2025-02-02 13:16:01
21540,24675,1,65c4cdb7-1940-4a56-a4eb-0f1210afda31,2025-02-01 13:20:29
21541,19634,3,42c902c6-1b2d-49db-84d7-4ca8ad9664e6,2025-02-24 03:53:56
21542,17212,3,4d74c1b4-9a3c-4fb8-ade9-b0c6b04a647c,2025-02-26 20:04:43
21543,7816,5,7af5ce2f-81a1-48b1-a51a-30040d91ca8e,2025-02-22 04:31:27
21544,27355,4,0e8e3372-2dfd-41a4-851a-b881be9d12e9,2025-02-12 11:03:03
21545,23229,1,ab11174b-01ab-464a-aaf6-596f7dcae799,2025-02-27 02:19:04
21546,16279,2,bca889d8-6e41-4f42-94da-4ee2e730ad7a,2025-02-26 03:40:53
21547,9614,5,496305da-7a6b-4fc1-b6ea-af5f8b76b3b7,2025-02-06 21:56:38
